order_id,order_date,customer_name,customer_email,product_id,price,quantity,total
86,2023-01-17 09:46:56.233107,Donald May,reyestara@example.org,7,98,3,294
87,2023-01-04 15:02:20.699642,Frank Mills,jchen@example.com,17,123,8,984
88,2023-01-14 09:27:20.938138,Glenn Murphy,kristen76@example.net,3,438,2,876
89,2023-01-14 19:13:24.121943,Stephen Ortiz,ericscott@example.net,18,73,6,438
90,2023-01-15 16:34:36.060896,Kelly Wolfe,davidmarshall@example.net,19,411,8,3288
91,2023-01-02 03:57:58.861327,James Porter,leroy26@example.net,19,411,7,2877
92,2023-01-05 05:54:06.653115,Shelley Mccann,hollandgerald@example.net,1,44,1,44
93,2023-01-11 16:14:01.710821,Carolyn Harris,aaronpeters@example.org,9,33,7,231
94,2023-01-12 23:31:49.645241,Leslie Williams,davidstevens@example.com,1,44,4,176
95,2023-01-15 11:53:01.182323,Valerie Brooks,garzanicole@example.org,6,305,1,305
96,2023-01-12 00:40:42.127307,Ryan Flores,jacobbrown@example.net,19,411,6,2466
97,2023-01-01 09:53:34.974575,Jessica Nelson,sleonard@example.com,20,351,3,1053
98,2023-01-14 00:58:35.061410,Daniel Gould,qavila@example.net,3,438,2,876
99,2023-01-11 04:13:51.083994,Andrew Curry,zserrano@example.net,18,73,7,511
100,2023-01-24 03:01:52.108861,Lonnie Singleton,ryantammy@example.com,19,411,1,411
101,2023-01-07 15:23:39.185041,Sabrina Burke,brownalejandro@example.net,7,98,6,588
102,2023-01-06 15:58:31.756596,Christine Hines,sullivanjustin@example.com,9,33,5,165
103,2023-01-27 12:42:52.425083,Karen Craig,carpenterdavid@example.org,2,326,6,1956
104,2023-01-22 02:29:40.053373,Jennifer Smith,vlittle@example.com,2,326,6,1956
105,2023-01-11 01:32:50.427251,Samuel Porter,omar35@example.org,15,117,2,234
106,2023-01-12 11:17:26.789404,Jennifer Dominguez,kimberlylopez@example.com,6,305,6,1830
107,2023-01-01 05:18:57.642108,Brandy Mccormick,joshuacook@example.org,3,438,8,3504
108,2023-01-16 04:00:50.468861,Rebecca Olson,mmoore@example.org,20,351,7,2457
109,2023-01-14 00:33:16.058386,Paul Lindsey,thomascastillo@example.org,1,44,3,132
110,2023-01-16 05:41:32.461496,Victoria Martinez,amyferguson@example.com,2,326,9,2934
111,2023-01-27 13:49:06.389973,Lisa Flores,wwong@example.org,6,305,8,2440
112,2023-01-11 20:09:21.636872,Rodney Cantu,tammy18@example.com,15,117,3,351
113,2023-01-22 21:31:54.067280,Roger Taylor,catherineanderson@example.net,8,272,9,2448
114,2023-01-13 00:13:43.228135,Justin Christian,michaelcalhoun@example.net,4,409,2,818
115,2023-01-05 08:15:36.442656,Christian Adams,karina95@example.net,15,117,8,936
116,2023-01-10 04:04:27.711741,Bobby Paul,mserrano@example.org,11,33,5,165
117,2023-01-12 00:41:53.189005,Kendra Butler,ryan16@example.org,10,447,9,4023
118,2023-01-04 20:53:58.190465,Linda Nelson,jamesgilbert@example.net,8,272,4,1088
119,2023-01-01 13:25:27.620877,Ashley Scott,cookcynthia@example.net,18,73,6,438
120,2023-01-15 12:51:25.971502,Erin Baldwin,smithmark@example.net,9,33,5,165
121,2023-01-18 22:13:38.469979,Ray Clayton,robertsonhector@example.org,10,447,6,2682
122,2023-01-04 15:09:52.416348,Richard Woodward,martin60@example.net,16,466,2,932
123,2023-01-24 20:20:08.294546,Zoe Williams,mcbridephilip@example.com,4,409,6,2454
124,2023-01-25 09:48:52.592735,Jeffrey Boyle,johnsoncheryl@example.net,10,447,4,1788
125,2023-01-27 08:11:33.812953,Linda Adams,heidi12@example.com,8,272,2,544
126,2023-01-01 03:16:16.113330,James Brown,aherrera@example.org,8,272,4,1088
127,2023-01-21 17:43:41.409023,James Alexander,bradley62@example.org,4,409,9,3681
128,2023-01-08 01:22:11.799769,Sara Ortega,brian21@example.com,4,409,1,409
129,2023-01-04 07:07:57.855797,Michael Price,markdrake@example.com,15,117,1,117
130,2023-01-23 11:22:17.067750,Charles Brown,nicholasmendez@example.net,14,445,4,1780
131,2023-01-19 12:10:42.451258,Haley Delgado,bjackson@example.com,2,326,6,1956
132,2023-01-15 19:05:30.038645,Phillip Terry,richard05@example.org,13,408,4,1632
133,2023-01-06 14:26:32.095691,Karen Snyder,ljohnson@example.com,15,117,7,819
134,2023-01-14 12:25:01.201140,Scott Carroll,morriscameron@example.com,16,466,4,1864
135,2023-01-16 18:04:53.063685,Ryan Allen,berrynicholas@example.org,18,73,2,146
136,2023-01-25 20:07:47.147081,James Johnson,littlecheryl@example.net,12,95,5,475
137,2023-01-02 08:35:18.612510,Melissa Anthony,umartinez@example.org,18,73,5,365
138,2023-01-01 00:35:33.265650,Jennifer Cook,jessica81@example.com,6,305,1,305
139,2023-01-25 14:13:31.272474,Susan James,schwartzmichael@example.net,6,305,8,2440
140,2023-01-15 11:19:19.820688,Kristin Cooke,michael37@example.net,16,466,2,932
141,2023-01-08 02:33:06.958182,William Wu,jamesramos@example.org,2,326,1,326
142,2023-01-16 16:15:35.358706,Adrian Lee,albertmullins@example.com,12,95,3,285
143,2023-01-09 01:17:04.760746,James Thompson,linbrett@example.net,9,33,2,66
144,2023-01-05 22:09:22.661171,Aaron Bates,john52@example.net,10,447,5,2235
145,2023-01-11 17:45:30.593817,Jeffrey Ramos,stevenbonilla@example.org,13,408,2,816
146,2023-01-17 04:31:51.164512,Nancy Sheppard,aaron53@example.org,7,98,4,392
147,2023-01-11 10:32:07.047074,Chad Espinoza,kristen31@example.org,4,409,2,818
148,2023-01-04 11:09:33.585451,Michael Haney,brianna00@example.net,10,447,7,3129
149,2023-01-24 22:11:35.327093,Jennifer Garcia,chelsea95@example.org,19,411,2,822
150,2023-01-21 12:00:03.896276,Cassidy Wang,william98@example.com,6,305,5,1525
151,2023-01-04 18:03:07.550758,Jacob Shepard,tina42@example.org,4,409,2,818
152,2023-01-14 09:04:57.784370,Cassandra Francis,rosschristopher@example.org,7,98,6,588
153,2023-01-09 13:31:22.023605,Lisa Hernandez,jessicaperez@example.net,7,98,2,196
154,2023-01-23 07:38:21.445296,Brandy Smith,reyestrevor@example.net,10,447,8,3576
155,2023-01-20 11:00:35.288651,Charles Rogers,phillipscassandra@example.com,14,445,7,3115
156,2023-01-28 00:23:46.283329,Ronald Johnson,eric42@example.com,14,445,2,890
157,2023-01-06 22:10:34.687779,Cheryl Phelps,fellis@example.com,20,351,8,2808
158,2023-01-06 21:46:45.656243,Nathan Davenport,ctran@example.com,1,44,8,352
159,2023-01-20 00:03:28.687409,Jessica Williams,gabriella41@example.net,19,411,9,3699
160,2023-01-18 06:11:23.146962,Sarah Miller,jonesmichael@example.net,17,123,6,738
161,2023-01-01 04:01:32.402093,Louis Taylor,daniel35@example.net,15,117,9,1053
162,2023-01-12 11:49:52.565530,Eric Hubbard,vickifinley@example.org,5,398,7,2786
163,2023-01-17 01:45:53.396956,Dwayne Tanner,spotts@example.org,7,98,5,490
164,2023-01-15 00:45:07.320822,Tracy Branch,markrichard@example.org,17,123,8,984
165,2023-01-12 14:26:35.494314,Juan Gibson,ctran@example.net,19,411,3,1233
166,2023-01-09 05:39:35.555525,Cody Dennis,bjohnson@example.org,12,95,6,570
167,2023-01-27 07:35:05.811686,Pamela Evans,christopher97@example.com,11,33,1,33
168,2023-01-29 05:41:44.715161,Nicholas Johnson,amber67@example.net,15,117,4,468
169,2023-01-16 15:18:06.751315,Andrew Johnson,lindsaymartin@example.org,6,305,3,915
170,2023-01-19 03:34:57.490860,Susan Hughes,fpage@example.net,17,123,2,246
171,2023-01-23 19:40:06.029106,Brian Garcia,james47@example.com,19,411,6,2466
172,2023-01-27 09:54:35.297776,Heather Velasquez,hollanddebra@example.org,17,123,6,738
173,2023-01-14 16:24:10.998107,Dr. Kristin Brown,collin10@example.org,11,33,6,198
174,2023-01-11 17:03:17.124915,Jose Walker,shelly75@example.com,20,351,4,1404
175,2023-01-21 23:55:15.994505,Lori Johnson,handerson@example.org,8,272,8,2176
176,2023-01-22 01:51:43.688598,Susan Ellis,rodriguezkatrina@example.com,3,438,1,438
177,2023-01-05 18:00:06.676236,Donna Schneider,michelle87@example.org,4,409,4,1636
178,2023-01-29 00:24:37.321928,Michael Martinez,anne39@example.org,7,98,2,196
179,2023-01-16 09:06:10.247310,Rachel Herrera,andersonbridget@example.org,7,98,9,882
180,2023-01-16 14:14:24.877802,Brian Boyd,clinton35@example.net,18,73,4,292
181,2023-01-12 11:58:22.278664,Kimberly Kim,dgriffin@example.com,16,466,6,2796
182,2023-01-05 20:38:34.005026,Crystal Morales,arthur48@example.org,8,272,2,544
183,2023-01-18 05:32:46.181445,Vanessa Stevens,ashleyhunt@example.net,1,44,2,88
184,2023-01-28 02:18:04.965311,David Ortiz,pattersonkaren@example.com,11,33,7,231
185,2023-01-24 23:54:35.024736,Erica Leonard,aaron88@example.com,9,33,8,264
186,2023-01-19 04:25:40.153426,Theresa Bartlett,adamjones@example.com,2,326,2,652
187,2023-01-21 16:17:09.186554,George Murphy,martinallen@example.net,12,95,9,855
188,2023-01-02 12:39:22.576168,Brian Vasquez,ysmith@example.net,4,409,3,1227
189,2023-01-29 13:08:46.065052,Robert Jenkins,andrew26@example.org,1,44,8,352
190,2023-01-23 04:21:13.165525,Rachel Jones,tamiwalters@example.org,9,33,7,231
191,2023-01-28 06:56:18.208223,Tina Rodriguez,gvalentine@example.net,15,117,6,702
192,2023-01-15 20:00:33.410197,Tiffany Freeman,lthompson@example.net,4,409,1,409
193,2023-01-27 06:38:13.707185,Nancy King,anna51@example.com,19,411,2,822
194,2023-01-19 11:17:51.260692,Teresa Floyd,castillokathryn@example.com,9,33,6,198
195,2023-01-19 03:11:33.845056,Brenda Shepherd,ffrazier@example.org,6,305,3,915
196,2023-01-17 07:15:09.614613,Wesley Todd,julia11@example.org,15,117,2,234
197,2023-01-23 11:28:47.117728,Jerry Porter,walsherik@example.org,1,44,6,264
198,2023-01-06 06:13:59.249864,Dr. Kimberly Gonzalez MD,matthewcarlson@example.net,9,33,4,132
199,2023-01-27 01:34:08.176085,Glenn Jones,kevinbishop@example.org,3,438,6,2628
200,2023-01-12 15:04:47.599011,Adrian Carson,amanda41@example.net,2,326,3,978
201,2023-01-15 16:06:27.499433,Shannon Lewis,waltonannette@example.com,19,411,7,2877
202,2023-01-23 11:42:36.446465,Jason Jones,istanley@example.net,8,272,8,2176
203,2023-01-26 12:08:59.055857,Mrs. Jennifer Burgess,pattersonbrittany@example.com,14,445,7,3115
204,2023-01-11 08:10:55.675739,Alan Myers,emily55@example.com,4,409,4,1636
205,2023-01-10 14:59:20.957983,Tina Webb,wmoore@example.net,6,305,1,305
206,2023-01-24 17:29:16.265779,Joseph King,victoria44@example.net,15,117,6,702
207,2023-01-23 01:57:06.608368,Paul Walker,upage@example.com,4,409,4,1636
208,2023-01-22 14:09:00.128464,Bryan Campbell,nhensley@example.org,14,445,7,3115
209,2023-01-08 19:51:16.410597,Veronica Wood,esparzagabriel@example.org,8,272,4,1088
210,2023-01-02 23:17:04.134100,Megan Austin,robert19@example.com,20,351,8,2808
211,2023-01-21 17:21:14.631221,Michael Osborne,hogankristina@example.com,20,351,9,3159
212,2023-01-27 23:09:40.407534,Elizabeth Smith,caitlinjames@example.net,16,466,9,4194
213,2023-01-26 04:36:00.352873,Brian Sanders,fmiles@example.com,6,305,9,2745
214,2023-01-26 06:28:41.986122,Paul Carr,osaunders@example.com,11,33,4,132
215,2023-01-29 19:41:40.191785,Alyssa Combs,gonzalezjesse@example.com,10,447,2,894
216,2023-01-24 14:02:13.937844,Hunter Cortez,shelbymoore@example.com,7,98,2,196
217,2023-01-14 12:42:40.282002,Matthew Sanchez,thomasbrown@example.org,19,411,4,1644
218,2023-01-01 16:14:05.815772,Andrew Contreras,arthur20@example.org,4,409,8,3272
219,2023-01-11 08:24:58.929958,Stephanie Jackson,enorton@example.net,15,117,9,1053
220,2023-01-22 09:56:36.622510,Clifford Scott,pamela56@example.com,18,73,6,438
221,2023-01-14 16:18:26.689183,Tina Robinson,blake68@example.org,5,398,7,2786
222,2023-01-18 03:46:05.319698,Scott Hobbs,jeremiahsanchez@example.com,19,411,1,411
223,2023-01-16 22:03:31.827256,Shirley Avery,cnewman@example.com,9,33,8,264
224,2023-01-09 12:25:48.718521,Edward Shannon,andrew21@example.com,1,44,2,88
225,2023-01-07 19:54:35.381961,John Jones,jonathan34@example.com,14,445,2,890
226,2023-01-18 15:26:40.514194,Matthew Pennington,clifford48@example.org,14,445,2,890
227,2023-01-03 01:36:58.303200,Melissa Crawford,tracijohnson@example.com,6,305,7,2135
228,2023-01-18 22:39:03.826205,Christopher Moore,wilsonwilliam@example.net,14,445,3,1335
229,2023-01-18 08:00:12.455780,Steven Alexander,cwalker@example.com,3,438,1,438
230,2023-01-17 03:50:32.308453,Shari Rivera,alicia26@example.net,8,272,9,2448
231,2023-01-11 03:24:45.882241,Cheryl Fowler,yalvarez@example.net,6,305,9,2745
232,2023-01-23 18:44:10.724492,Ana Ferguson,davidshaw@example.com,10,447,8,3576
233,2023-01-09 08:57:07.202557,Melissa Dixon,knoxcaleb@example.com,1,44,3,132
234,2023-01-21 18:47:15.186751,Lori Austin,garciajessica@example.org,3,438,6,2628
235,2023-01-12 08:44:28.566264,Adrian Schultz,nicholereyes@example.org,6,305,1,305
236,2023-01-04 04:07:17.334370,David Baker,kimberlystewart@example.org,5,398,6,2388
237,2023-01-29 21:09:15.012813,Blake Guerrero,djackson@example.org,10,447,6,2682
238,2023-01-27 21:09:31.473563,Joseph Reeves,erik95@example.org,4,409,7,2863
239,2023-01-10 13:35:09.103246,Stephen Cardenas,badams@example.org,14,445,2,890
240,2023-01-13 23:04:12.809089,Nicholas Brewer,turnermelissa@example.org,1,44,9,396
241,2023-01-22 20:30:00.292056,Brenda Costa,terrimann@example.com,18,73,6,438
242,2023-01-27 19:43:47.607124,Tracy Roberts,bradleycarey@example.net,1,44,1,44
243,2023-01-15 01:33:51.683126,Daniel James,milleromar@example.org,9,33,1,33
244,2023-01-21 14:57:16.169233,Jaime Spence,jessicahernandez@example.net,10,447,9,4023
245,2023-01-11 17:28:26.046222,Leah Mcdonald,williamsanne@example.net,19,411,3,1233
246,2023-01-12 09:31:07.104212,Angel Frazier,coxemily@example.net,11,33,6,198
247,2023-01-12 14:27:16.035739,Amanda Morgan,christina12@example.net,3,438,6,2628
248,2023-01-08 19:46:52.943209,Rebecca Mendoza,thomas60@example.org,10,447,8,3576
249,2023-01-17 07:59:44.253741,Heather Weber,longjames@example.com,16,466,2,932
250,2023-01-04 07:57:31.251547,Jordan Watkins PhD,vanessacarter@example.com,2,326,8,2608
251,2023-01-14 09:27:35.843614,Tony Harper,anitavaughan@example.com,14,445,9,4005
252,2023-01-25 07:18:33.731839,Peter Porter,dawsonjames@example.org,14,445,6,2670
253,2023-01-08 15:54:25.555521,Alisha Wood,burnsjason@example.org,19,411,9,3699
254,2023-01-08 23:08:22.756621,George Dalton,egreen@example.org,12,95,1,95
255,2023-01-02 16:41:39.725178,Mr. Andrew Patterson,matthewmills@example.com,4,409,6,2454
256,2023-01-27 11:58:10.959954,Terri Salas,davidmiller@example.net,1,44,6,264
257,2023-01-25 19:48:07.993263,Christina Rodriguez,jwhitehead@example.com,2,326,8,2608
258,2023-01-03 11:11:16.559246,Jane Webb,davismatthew@example.org,14,445,7,3115
259,2023-01-01 03:58:44.596251,Mrs. Nicole Brown,matthew19@example.org,3,438,4,1752
260,2023-01-05 02:29:17.925461,Ashley Herring,philipwyatt@example.net,4,409,1,409
261,2023-01-03 17:08:33.367217,Tanya Collins,larajeffrey@example.org,7,98,9,882
262,2023-01-20 13:40:01.406913,Thomas Mason,webbvalerie@example.net,17,123,6,738
263,2023-01-11 15:02:16.165061,Nicole Smith,pturner@example.net,13,408,5,2040
264,2023-01-19 01:00:05.354265,Erik Reid,sharon63@example.com,1,44,5,220
265,2023-01-29 22:35:33.358207,Matthew Rowe,meghan97@example.net,19,411,2,822
266,2023-01-25 07:16:21.948073,Matthew Poole,jamesjimenez@example.com,4,409,7,2863
267,2023-01-18 05:03:07.296694,Linda Miller,leeanita@example.com,7,98,8,784
268,2023-01-16 01:03:31.665516,Donna Powers,villanuevamichael@example.net,7,98,4,392
269,2023-01-22 22:37:47.465233,Craig Tran,nicholstiffany@example.org,20,351,6,2106
270,2023-01-01 18:05:26.285386,Stephen Brewer,breannareilly@example.org,5,398,2,796
271,2023-01-14 02:47:46.487408,Melanie Ramsey,petersoncarl@example.org,15,117,1,117
272,2023-01-14 16:02:51.643448,Nicole Garrison,victoriadecker@example.net,16,466,1,466
273,2023-01-25 00:22:57.684529,James Garcia,freyes@example.com,7,98,2,196
274,2023-01-22 01:08:31.074070,Kelly Rivera,tonyabuchanan@example.org,19,411,7,2877
275,2023-01-06 20:17:19.448679,Tammy Esparza,rwall@example.com,7,98,2,196
276,2023-01-09 01:02:00.362891,Andrew Webb,fletcherrichard@example.net,7,98,6,588
277,2023-01-05 23:45:20.108917,Gabriel George,bowens@example.com,13,408,5,2040
278,2023-01-20 21:14:04.675436,Roger Smith,devinwelch@example.net,2,326,1,326
279,2023-01-21 07:28:02.467990,Samantha Wells,erin82@example.org,8,272,6,1632
280,2023-01-25 05:04:22.084607,Hannah Walker,teresamaldonado@example.com,11,33,5,165
281,2023-01-12 20:14:07.914589,Adrian Gill,bobrien@example.net,15,117,8,936
282,2023-01-08 23:19:42.409892,Terry Smith PhD,jorge65@example.org,3,438,5,2190
283,2023-01-07 10:23:14.922326,Susan Lee,harpermadeline@example.org,3,438,1,438
284,2023-01-28 14:43:58.146034,Andrea Sanders,lgordon@example.com,14,445,4,1780
285,2023-01-24 08:17:47.251714,Heather Patton,gibbsadam@example.net,16,466,3,1398
286,2023-01-20 17:27:34.822658,Kimberly Valenzuela,cherylmaldonado@example.net,16,466,6,2796
287,2023-01-18 04:28:44.779581,Tracy Montes,erinlowe@example.com,3,438,9,3942
288,2023-01-04 03:55:39.032303,Steven Nguyen,davidmorales@example.com,16,466,7,3262
289,2023-01-18 04:58:36.287691,Jordan Weiss,zperry@example.com,7,98,5,490
290,2023-01-16 07:30:22.008984,Pamela Boyd,john10@example.org,8,272,8,2176
291,2023-01-08 08:28:19.035826,Scott Houston,darlene28@example.org,6,305,1,305
292,2023-01-02 13:51:20.586790,Michael Snyder,nathan81@example.com,7,98,7,686
293,2023-01-09 00:09:28.125856,Carl Hayes,jerryfowler@example.com,1,44,6,264
294,2023-01-29 10:26:18.350592,Jennifer Freeman,hollyrivers@example.net,5,398,7,2786
295,2023-01-22 07:23:51.313806,Lisa Bishop,reidvictor@example.org,8,272,9,2448
296,2023-01-18 22:54:39.402987,Sara Gardner,vaughanangel@example.net,9,33,5,165
297,2023-01-22 06:01:04.166838,Nathan Fox,lisavalenzuela@example.org,16,466,2,932
298,2023-01-04 06:44:53.753515,Amber Walker,byoung@example.net,10,447,3,1341
299,2023-01-08 14:34:06.677871,Taylor Thompson,dbright@example.com,10,447,3,1341
300,2023-01-16 06:06:17.857250,Susan Rogers,robin09@example.com,15,117,5,585
301,2023-01-24 01:20:05.809030,Theresa Peters,murphyjohn@example.org,5,398,2,796
302,2023-01-02 19:59:20.240548,Wesley Lee,hmiller@example.com,10,447,1,447
303,2023-01-01 15:11:11.027601,Diane Norton,thernandez@example.com,7,98,8,784
304,2023-01-19 23:52:31.098682,Levi Barker,qarnold@example.com,3,438,3,1314
305,2023-01-08 17:37:22.104553,Danielle Johnson,anthony66@example.org,3,438,1,438
306,2023-01-15 17:49:14.942708,Paul Burke,katherine43@example.org,11,33,3,99
307,2023-01-04 05:17:53.644748,Kelly Mcfarland,bradleymckinney@example.org,19,411,4,1644
308,2023-01-29 03:32:10.310205,Shelby Mayo,jessicabenton@example.net,3,438,5,2190
309,2023-01-18 23:36:19.303437,Keith Mendoza,smithnicole@example.com,11,33,7,231
310,2023-01-13 23:26:06.207106,Catherine Dudley,laurabell@example.net,17,123,3,369
311,2023-01-18 11:37:13.676971,James Bullock,karimcbride@example.net,3,438,2,876
312,2023-01-01 03:14:04.453191,Elizabeth Stewart,amyclark@example.org,18,73,1,73
